actuals,predictions
92.0838665144556,43.76107565357544
91.08386651445556,44.18493437940922
91.08386651445556,44.44430199772527
84.08386651445556,45.69215743035055
87.08386651445558,45.74221712885334
89.08386651445556,46.996832359241225
86.08386651445558,47.63662457700153
84.08386651445556,50.02836069647471
91.08386651445556,49.3702733609899
88.08386651445556,51.16114431819173
92.0838665144556,49.835531805178434
89.08386651445556,48.609579411045225
97.0838665144556,47.02246945826771
143.0838665144556,50.78328779502667
90.08386651445556,59.95209635646649
89.08386651445556,49.96084681202649
90.08386651445556,49.312048538347526
82.08386651445558,49.104102281145785
80.08386651445558,48.93199588949787
86.08386651445558,47.99447015817745
81.08386651445558,46.71216239743383
70.08386651445558,44.97661828258953
73.08386651445556,42.74924874804372
70.08386651445558,41.93393951340073
78.08386651445556,41.831326430234874
80.08386651445558,42.28164216357975
85.08386651445558,41.50798169247224
81.08386651445558,41.71810628641711
80.08386651445558,40.18386506771981
81.08386651445558,39.4832759080967
78.08386651445556,39.05956434532426
75.08386651445558,38.10943191461187
74.08386651445556,37.9340289086723
65.08386651445556,38.397068586705274
68.08386651445556,37.88644268162356
63.08386651445557,36.639973169257274
60.08386651445557,36.02259825211547
58.08386651445557,36.264780135784804
58.08386651445557,35.69451276144827
58.08386651445557,35.48447872938731
53.08386651445558,34.28506501017835
53.08386651445558,34.274899438710456
57.08386651445557,34.236717901587184
47.08386651445557,34.30132491127983
67.08386651445556,34.348422751026106
66.08386651445556,37.70717381526498
68.08386651445556,36.10543003235495
66.08386651445556,35.83410501101097
68.08386651445556,35.30526322985317
69.08386651445556,34.76676367064792
73.08386651445556,34.6182729074037
75.08386651445558,35.942837490046145
71.08386651445556,36.93535449960071
75.08386651445558,36.538339286461095
68.08386651445556,35.739075677033576
66.08386651445556,35.95201658385011
68.08386651445556,35.9082436589842
67.08386651445556,37.15503013794414
72.08386651445558,36.84964091084139
74.08386651445556,36.99398280777939
65.08386651445556,35.18972809787818
66.08386651445556,35.874039567458325
67.08386651445556,35.782382046479746
73.08386651445556,35.683992219739025
78.08386651445556,41.225528879643925
69.08386651445556,41.77650091259179
70.08386651445558,39.15769218947227
71.08386651445556,37.78470449094325
68.08386651445556,37.90926023342538
70.08386651445558,37.46115356317709
66.08386651445556,37.20207622804247
63.08386651445557,37.62156291721329
63.08386651445557,36.33589466370634
63.08386651445557,36.33087818220882
77.08386651445556,36.940413027687185
74.08386651445556,40.14353106867739
73.08386651445556,38.62034810287501
70.08386651445558,38.32931131719407
68.08386651445556,38.42558992001635
68.08386651445556,36.50301610879845
68.08386651445556,34.93407351680207
67.08386651445556,35.04871839311478
69.08386651445556,34.983034343874316
66.08386651445556,35.881632211117534
68.08386651445556,37.954410184079535
64.08386651445556,37.5092346462343
73.08386651445556,36.819077892201285
68.08386651445556,38.27957181963793
68.08386651445556,40.85333247422268
71.08386651445556,40.903975973441334
65.08386651445556,39.071833054828105
59.08386651445558,39.26894746384468
63.08386651445557,38.81000490246999
60.08386651445557,38.3779147482602
61.08386651445558,38.49426736295505
71.08386651445556,38.76499483758293
65.08386651445556,40.32889022172832
60.08386651445557,41.08594067302248
66.08386651445556,40.07153113662308
62.08386651445557,41.42114901757614
61.08386651445558,41.065441343730875
60.08386651445557,42.527064868951534
64.08386651445556,40.96188059513705
64.08386651445556,43.683051739065206
66.08386651445556,41.847949387460204
59.08386651445558,40.601971496749385
62.08386651445557,40.17206453081221
66.08386651445556,40.862129914373064
63.08386651445557,42.971523189019805
61.08386651445558,43.10472516564973
66.08386651445556,43.92353558741139
70.08386651445558,44.23582530663211
76.08386651445558,47.13774503341473
74.08386651445556,50.09046027400684
72.08386651445558,48.138916362999595
73.08386651445556,47.39776437385956
75.08386651445558,44.78352740870055
79.08386651445556,43.69066217166589
73.08386651445556,42.99781847888107
71.08386651445556,42.3649542452392
71.08386651445556,44.10363406531357
72.08386651445558,43.15217797563737
70.08386651445558,43.98911209441472
68.08386651445556,42.83688677683594
71.08386651445556,43.13787566668701
67.08386651445556,42.695991891603924
67.08386651445556,40.792617199773034
64.08386651445556,38.48761753319432
65.08386651445556,36.746623533550974
65.08386651445556,35.833427414058214
63.08386651445557,36.380681558236645
64.08386651445556,36.92179609183953
65.08386651445556,36.89223006251059
78.08386651445556,35.675921700424595
76.08386651445558,38.01260913189793
73.08386651445556,36.73057224821776
79.08386651445556,36.140545402837574
69.08386651445556,35.517186932652315
74.08386651445556,34.69827462877127
73.08386651445556,34.521019147152984
73.08386651445556,34.38216513866173
74.08386651445556,34.30802163915901
75.08386651445558,34.308888445762065
74.08386651445556,34.454171539422035
71.08386651445556,34.52815574703968
65.08386651445556,34.926002188899396
67.08386651445556,34.74552124875539
71.08386651445556,34.82897725912318
70.08386651445558,34.954233239029044
68.08386651445556,33.68399042355048
70.08386651445558,33.63366469951373
62.08386651445557,34.04998172274801
59.08386651445558,33.53956928496407
62.08386651445557,33.46312535189261
62.08386651445557,33.41674553851155
57.08386651445557,33.40132495201265
54.08386651445558,35.00984793880326
56.08386651445558,35.20184802714419
55.08386651445557,35.09715606358985
55.08386651445557,34.75070591660872
52.083866514455565,34.11749156425498
44.08386651445557,35.85176700413642
46.08386651445557,35.33667122321359
46.08386651445557,35.26855332334328
45.08386651445557,35.24648128990716
44.08386651445557,35.05634823183345
42.08386651445557,35.46312957384589
41.08386651445557,35.38507089004095
41.08386651445557,35.32627277832996
35.08386651445557,37.066720980905146
37.08386651445557,36.25877960238812
38.08386651445557,34.99884628708579
40.08386651445557,34.91282139185055
40.08386651445557,34.83352395084796
40.08386651445557,34.95149535921753
40.08386651445557,35.82141340985284
40.08386651445557,34.43489317838661
37.08386651445557,34.30971239718791
38.08386651445557,34.12448100108034
40.08386651445557,33.87723250344205
39.08386651445557,33.740839837581106
40.08386651445557,33.79901452775203
35.08386651445557,35.863692872222636
33.08386651445557,35.25548411147282
35.08386651445557,35.870706566695475
36.08386651445557,35.073351225535866
33.08386651445557,34.70868762824339
31.083866514455572,37.96636839569572
31.083866514455572,36.224252075562596
31.083866514455572,35.62239477550959
30.083866514455572,35.28666731729999
31.083866514455572,34.99330584040284
31.083866514455572,34.941815749287365
32.08386651445557,35.02532270071485
31.083866514455572,36.99077918113639
31.083866514455572,36.7957323322728
31.083866514455572,36.14337222735649
31.083866514455572,34.64005223189365
30.083866514455572,34.228829314628804
31.083866514455572,34.297508374744
31.083866514455572,34.17567029736715
31.083866514455572,34.148678813023395
32.08386651445557,32.86400471876873
31.083866514455572,34.76064993489635
31.083866514455572,34.16711785945625
31.083866514455572,34.03263346186322
30.083866514455572,33.577483179376884
31.083866514455572,32.97275215668652
31.083866514455572,32.70440274009928
31.083866514455572,32.89394714592764
31.083866514455572,32.85290239781425
32.08386651445557,32.86282134986615
31.083866514455572,34.754828908090964
30.083866514455572,34.16712756251523
31.083866514455572,34.03096615289354
31.083866514455572,33.57241737399617
31.083866514455572,32.96827581213941
31.083866514455572,32.70021425296886
31.083866514455572,32.89174778589004
31.083866514455572,32.851170401784636
32.08386651445557,32.86163434231645
30.083866514455572,34.74902162728581
31.083866514455572,34.16714373428022
31.083866514455572,34.029295609570866
31.083866514455572,33.56734267414471
31.083866514455572,32.9637994675923
41.08386651445557,32.69602212719131
32.08386651445557,43.36738050378669
32.08386651445557,35.52135682225301
32.08386651445557,36.635839666127794
31.083866514455572,34.59382524169167
31.083866514455572,33.11759618692722
31.083866514455572,32.316699229236484
31.083866514455572,31.250322938948756
36.08386651445557,30.14346023073365
37.08386651445557,40.05142801557355
31.083866514455572,43.22130580223083
31.083866514455572,33.03531586387364
31.083866514455572,32.87771797117962
31.083866514455572,32.507397086202204
31.083866514455572,32.057486051276015
31.083866514455572,31.926164042325286
30.083866514455572,31.089189089841355
31.083866514455572,32.23584889450147
31.083866514455572,31.24111554455607
31.083866514455572,31.103322808141783
31.083866514455572,31.393479849807683
34.08386651445557,32.45567250449449
58.08386651445557,38.8981644706829
61.08386651445558,44.3300808216551
55.08386651445557,40.10297551645471
56.08386651445558,38.10986855226639
50.08386651445557,38.273332752707745
51.08386651445558,37.37378479427183
46.08386651445557,36.76118054779981
49.08386651445558,38.87879716494006
55.08386651445557,42.656631432813434
54.08386651445558,44.07301121114304
53.08386651445558,42.39296212501209
51.08386651445558,42.75694165664581
51.08386651445558,43.930880803066366
51.08386651445558,43.59564334933573
51.08386651445558,43.587360171311786
44.08386651445557,42.6803683494545
40.08386651445557,41.860875479210584
41.08386651445557,41.33561170105512
50.08386651445557,41.15607438339783
35.08386651445557,49.33015768077473
40.08386651445557,44.631606614103575
45.08386651445557,55.08966709217043
32.08386651445557,52.93308137295226
75.08386651445558,42.97072753818267
59.08386651445558,47.47538884577473
58.08386651445557,40.868938227430625
60.08386651445557,39.02751595007054
58.08386651445557,37.76564930026457
60.08386651445557,37.500363624553245
61.08386651445558,35.57185477558682
53.08386651445558,34.83111759221859
42.08386651445557,37.604191207269274
59.08386651445558,39.94135813157433
60.08386651445557,47.751764309322695
69.08386651445556,44.87125276502367
74.08386651445556,50.25041196709403
72.08386651445558,51.020252667312704
64.08386651445556,49.87341901617903
59.08386651445558,47.6600704018729
69.08386651445556,45.88205599783201
68.08386651445556,49.98277572534252
65.08386651445556,48.371298157089626
62.08386651445557,46.75314811860504
59.08386651445558,45.481927719933296
53.08386651445558,47.33672566411027
51.08386651445558,47.98733194111425
51.08386651445558,45.830244897181636
51.08386651445558,44.5415444377405
51.08386651445558,42.32356584711992
45.08386651445557,43.99166399892894
45.08386651445557,41.42839396828822
46.08386651445557,39.63649448683351
45.08386651445557,38.386783344176514
46.08386651445557,37.626137100938536
46.08386651445557,37.02528325890269
46.08386651445557,35.29019195347789
45.08386651445557,35.09837056314002
45.08386651445557,35.249461746193404
46.08386651445557,34.63867601469365
45.08386651445557,33.992768444005286
45.08386651445557,33.41370848104786
46.08386651445557,33.43676375779492
66.08386651445556,33.58613345646593
66.08386651445556,38.243392347019466
64.08386651445556,35.39959717793633
60.08386651445557,35.75704331651719
61.08386651445558,35.24170576770788
59.08386651445558,34.82408044868653
62.08386651445557,34.52499740133864
56.08386651445558,35.039879714963696
55.08386651445557,34.81322515144215
55.08386651445557,34.71491537493809
55.08386651445557,34.68458522971373
55.08386651445557,34.9012949663594
56.08386651445558,35.0768879905375
54.08386651445558,34.9658469920511
56.08386651445558,34.924739174054274
62.08386651445557,35.18353269471345
69.08386651445556,36.90106793207343
66.08386651445556,36.36934595957228
62.08386651445557,35.52397907394489
58.08386651445557,35.89932735636119
50.08386651445557,36.38424743241524
51.08386651445558,36.97828487551105
51.08386651445558,36.00380180967652
49.08386651445558,35.782840516016996
46.08386651445557,36.750336570790914
45.08386651445557,36.63201746947422
45.08386651445557,36.74834340075684
46.08386651445557,36.76098810379652
50.08386651445557,36.69492725243197
75.08386651445558,41.332126685701425
68.08386651445556,44.078179707231385
62.08386651445557,40.61563016945345
70.08386651445558,40.59839106798229
72.08386651445558,46.31125787481596
62.08386651445557,46.87071846720305
61.08386651445558,44.363372017047716
55.08386651445557,43.104768829415185
53.08386651445558,46.10749363603864
78.08386651445556,49.45470614596262
65.08386651445556,52.94312080465329
76.08386651445558,50.052890029599894
80.08386651445558,53.05115789779422
65.08386651445556,58.44003309626596
62.08386651445557,55.56279471719937
62.08386651445557,51.76424118403064
57.08386651445557,52.93797818338891
65.08386651445556,51.63065270221763
59.08386651445558,55.70666520718814
60.08386651445557,54.26108083847695
52.083866514455565,57.8109093918645
48.08386651445558,60.63925729103652
45.08386651445557,59.48900169443259
40.08386651445557,60.546289048506125
45.08386651445557,54.38388922175274
42.08386651445557,57.3983191518704
47.08386651445557,54.03084665477657
44.08386651445557,58.42708921557411
44.08386651445557,56.962357477123845
43.08386651445557,59.17292131350002
44.08386651445557,57.76217739526676
44.08386651445557,58.61727564047226
42.08386651445557,62.36882755589635
50.08386651445557,59.48841951089322
44.08386651445557,68.13088240310026
43.08386651445557,61.921904658844774
43.08386651445557,58.422658151968946
44.08386651445557,56.75639064395594
41.08386651445557,57.51198401922518
40.08386651445557,52.94159095568596
41.08386651445557,47.74572577227829
41.08386651445557,46.51156135588705
41.08386651445557,44.274120046110255
40.08386651445557,42.48336875996929
41.08386651445557,41.23932016082085
41.08386651445557,40.75817295753718
41.08386651445557,40.37898711529057
41.08386651445557,40.09645182646084
39.08386651445557,39.71841903105748
51.08386651445558,39.83889706299931
45.08386651445557,42.71510044910704
46.08386651445557,39.22493600544529
46.08386651445557,37.625716635049
46.08386651445557,35.746416849747305
46.08386651445557,35.589802200364204
45.08386651445557,35.16307136906956
45.08386651445557,33.94409951729097
42.08386651445557,33.916950358238644
36.08386651445557,37.01459695660236
36.08386651445557,36.174734939774964
36.08386651445557,36.0621058739673
36.08386651445557,35.87842211576854
36.08386651445557,35.54655970938972
36.08386651445557,35.36468718886898
32.08386651445557,35.366194397365334
31.083866514455572,37.72995821494858
31.083866514455572,36.318138874343994
31.083866514455572,36.13729326089963
31.083866514455572,35.876602792208026
31.083866514455572,35.65461701723687
31.083866514455572,35.44890974089694
30.083866514455572,35.39844574826958
31.083866514455572,35.28045493378203
31.083866514455572,33.9266000504036
31.083866514455572,33.99924038435121
31.083866514455572,34.139688928869724
31.083866514455572,34.27244456478614
31.083866514455572,34.19738574338542
31.083866514455572,34.12328429047165
31.083866514455572,34.16535675424967
35.08386651445557,34.70485977147207
31.083866514455572,41.75575577247246
31.083866514455572,35.73771805736331
31.083866514455572,34.488492067655784
31.083866514455572,33.078093416604894
31.083866514455572,32.19910704875575
31.083866514455572,31.495946174206324
30.083866514455572,30.87766402104902
31.083866514455572,30.371885602520763
31.083866514455572,30.02911170201424
31.083866514455572,29.92234126236555
31.083866514455572,30.06646564906454
31.083866514455572,30.43305328209579
32.08386651445557,30.572361312888923
30.083866514455572,33.46251891070577
31.083866514455572,35.08241630839671
31.083866514455572,33.972826232017326
31.083866514455572,33.63501342471326
31.083866514455572,33.448779379176784
31.083866514455572,33.34547737882268
31.083866514455572,33.28799726595775
31.083866514455572,33.278074270964595
30.083866514455572,33.28813391737185
31.083866514455572,33.33756938574632
31.083866514455572,33.43157504700034
31.083866514455572,33.5162981151545
31.083866514455572,33.55808676445708
31.083866514455572,33.585058842682855
31.083866514455572,33.512651382150985
30.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.877286185054594
30.083866514455572,32.877286185054594
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
30.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
30.083866514455572,32.87729103658409
29.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
30.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
37.08386651445557,32.87729103658409
36.08386651445557,43.09706136622461
47.08386651445557,43.53860229989007
31.083866514455572,51.22761350662209
31.083866514455572,35.8309215990742
31.083866514455572,33.43312511067389
31.083866514455572,31.558864851634816
31.083866514455572,30.03582055871716
30.083866514455572,28.880124376079042
31.083866514455572,28.04861062862964
31.083866514455572,27.495090734108807
31.083866514455572,27.273559790027782
30.083866514455572,27.595571570061747
29.083866514455572,28.667390872148403
31.083866514455572,31.10214833370994
31.083866514455572,34.43252967493444
31.083866514455572,34.1443722720086
31.083866514455572,33.803228889706425
30.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
30.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
31.083866514455572,32.87729103658409
35.08386651445557,32.87729103658409
36.08386651445557,37.96391837330089
36.08386651445557,35.53801778312605
35.08386651445557,35.21270817591807
36.08386651445557,34.84216290770152
36.08386651445557,34.44801009696377
36.08386651445557,34.1968997818477
36.08386651445557,34.053215267156226
35.08386651445557,33.91493050479235
36.08386651445557,33.780004618015305
35.08386651445557,33.79702297489446
36.08386651445557,34.08244249800879
36.08386651445557,34.389537846317175
36.08386651445557,34.22352174136161
36.08386651445557,34.14622313051083
36.08386651445557,34.155254252665216
35.08386651445557,32.87729103658409
36.08386651445557,32.87729103658409
35.08386651445557,32.87729103658409
36.08386651445557,32.87729103658409
36.08386651445557,32.87729103658409
36.08386651445557,32.87729103658409
36.08386651445557,32.87729103658409
36.08386651445557,32.87729103658409
35.08386651445557,32.87729103658409
36.08386651445557,32.87729103658409
35.08386651445557,32.87729103658409
36.08386651445557,32.87729103658409
36.08386651445557,32.87729103658409
37.08386651445557,32.87729103658409
36.08386651445557,34.34099020784023
36.08386651445557,33.67237181899893
35.08386651445557,33.47515067633347
40.08386651445557,33.291622167078536
35.08386651445557,43.8504165692203
36.08386651445557,34.653093951763644
36.08386651445557,35.06903498146208
36.08386651445557,35.58435878427116
36.08386651445557,35.27972477859308
36.08386651445557,34.87242513151295
48.08386651445558,34.49221399936646
59.08386651445558,39.089993946903256
60.08386651445557,38.46169257675115
59.08386651445558,37.831380247623486
64.08386651445556,38.09088936888313
55.08386651445557,40.90770194809326
56.08386651445558,39.327454483786
56.08386651445558,38.7032623591159
50.08386651445557,40.01814490606342
66.08386651445556,42.22396394659378
67.08386651445556,47.61841516963142
56.08386651445558,50.432907100566595
51.08386651445558,47.8515796771466
57.08386651445557,50.48050060490958
56.08386651445558,50.20129508248971
60.08386651445557,48.44766123133618
53.08386651445558,51.808448320786326
60.08386651445557,50.558367653299484
59.08386651445558,52.883463163633486
57.08386651445557,56.68848863714814
44.08386651445557,58.7974970237883
37.08386651445557,61.610171248339455
37.08386651445557,59.598862962663524
36.08386651445557,55.52124621860677
42.08386651445557,50.782213989831845
41.08386651445557,56.07139349154054
36.08386651445557,57.86973256981122
36.08386651445557,49.17700459768611
36.08386651445557,45.3157466629749
37.08386651445557,42.14217686237216
36.08386651445557,41.66106685414795
43.08386651445557,39.47761659894114
52.083866514455565,41.08798801846923
44.08386651445557,47.14072063817147
44.08386651445557,42.10806899284793
46.08386651445557,40.501696850799966
53.08386651445558,38.94227619402519
72.08386651445558,42.78040203610567
70.08386651445558,40.316242284335644
68.08386651445556,39.81387610821866
65.08386651445556,38.170927476721914
59.08386651445558,37.35235397131724
56.08386651445558,37.7125525442981
55.08386651445557,37.74925436492549
57.08386651445557,38.015979327720245
51.08386651445558,39.312696939651374
56.08386651445558,39.04158053407566
58.08386651445557,41.49414836470636
59.08386651445558,38.74281849626267
56.08386651445558,39.09377733132087
56.08386651445558,38.59954636157824
55.08386651445557,38.43813759246614
56.08386651445558,36.375823560035954
56.08386651445558,35.89591673112642
55.08386651445557,36.183534805690094
54.08386651445558,36.179422325855086
54.08386651445558,35.45746379598434
56.08386651445558,35.017408238932504
56.08386651445558,35.30421449089407
51.08386651445558,35.160615686556994
47.08386651445557,35.62562346838831
51.08386651445558,35.519632103517644
48.08386651445558,37.26609943701926
47.08386651445557,36.03021191906915
47.08386651445557,35.11316611092235
46.08386651445557,34.745054693335646
49.08386651445558,34.46548854055667
45.08386651445557,34.32739379643134
48.08386651445558,34.293802614798295
47.08386651445557,34.336061053873614
51.08386651445558,34.41994885036644
50.08386651445557,34.541853231979715
45.08386651445557,34.66578878727477
45.08386651445557,34.932828290898435
51.08386651445558,34.804212626817495
54.08386651445558,37.9623577979801
51.08386651445558,41.33790647450611
51.08386651445558,37.286141913950104
47.08386651445557,36.659410013589536
44.08386651445557,37.29094331097336
41.08386651445557,37.99650447974028
39.08386651445557,37.402717699001705
41.08386651445557,37.06731448468
39.08386651445557,36.760970314855044
41.08386651445557,36.621681285885764
38.08386651445557,36.6830482824642
36.08386651445557,39.07103982975572
36.08386651445557,38.878371847521024
36.08386651445557,38.94832443412858
35.08386651445557,39.01938963816691
44.08386651445557,37.15343802768163
50.08386651445557,40.88933244024984
45.08386651445557,42.00178653620759
41.08386651445557,41.949858998849336
41.08386651445557,40.07999220406183
49.08386651445558,38.17826945802389
46.08386651445557,43.41307059139126
52.083866514455565,40.629051117212285
51.08386651445558,45.251395975757234
47.08386651445557,46.31220554024392
53.08386651445558,45.666353762144745
51.08386651445558,45.748014706599506
46.08386651445557,46.058836029559814
43.08386651445557,45.069903491713575
41.08386651445557,46.18856916260104
40.08386651445557,45.54121017600551
40.08386651445557,43.51653107504219
39.08386651445557,41.45615442005688
36.08386651445557,42.525680565869045
35.08386651445557,42.878784585552154
31.083866514455572,47.05438928798982
31.083866514455572,44.05295498821195
31.083866514455572,44.346656880761984
32.08386651445557,42.261213990054074
57.08386651445557,45.122028324604614
49.08386651445558,47.96216544044876
47.08386651445557,43.688734497279995
48.08386651445558,42.96014473517824
43.08386651445557,46.26507293120293
41.08386651445557,44.63201737693413
40.08386651445557,43.71123265672341
46.08386651445557,43.088441815489034
46.08386651445557,45.14827186481793
44.08386651445557,42.63784145908047
41.08386651445557,43.76142819805205
41.08386651445557,41.897740634664295
41.08386651445557,41.74173161787979
41.08386651445557,41.867805080505505
47.08386651445557,42.61835771662976
51.08386651445558,43.791056488676176
51.08386651445558,44.61165065611539
59.08386651445558,42.600711086681045
58.08386651445557,45.580514033618556
57.08386651445557,46.91844619719539
61.08386651445558,44.71679462050098
61.08386651445558,43.651772311236385
58.08386651445557,43.470936400851016
62.08386651445557,45.08022107777231
57.08386651445557,44.30531538076116
55.08386651445557,42.68427383069773
54.08386651445558,42.11220087880092
50.08386651445557,42.75697238299928
45.08386651445557,44.649731928295765
49.08386651445558,44.48001895786524
59.08386651445558,45.63234454038691
57.08386651445557,46.623500695918224
55.08386651445557,48.14913691846842
58.08386651445557,48.96725680586533
53.08386651445558,48.65490239958469
55.08386651445557,46.43710978426142
55.08386651445557,47.957643814959695
56.08386651445558,45.876615816091956
56.08386651445558,42.97823447148747
53.08386651445558,42.068973751003156
50.08386651445557,43.17779728572238
49.08386651445558,43.708837618329525
51.08386651445558,43.035476050818914
49.08386651445558,42.73586176099135
46.08386651445557,44.63411162049934
46.08386651445557,42.7449616131469
46.08386651445557,41.113639672084204
45.08386651445557,39.163315112156624
45.08386651445557,37.43365913694239
45.08386651445557,35.75717915934304
47.08386651445557,36.54972016606741
51.08386651445558,36.288186339831974
48.08386651445558,40.586275181657534
44.08386651445557,42.31446437778787
43.08386651445557,41.619418090612456
46.08386651445557,43.57623723135694
45.08386651445557,41.62455424317085
44.08386651445557,40.670483179097005
46.08386651445557,39.75758866302117
47.08386651445557,38.19045650011457
45.08386651445557,39.572041108908195
47.08386651445557,39.56161274625934
45.08386651445557,41.326044484891575
47.08386651445557,41.89035013806737
45.08386651445557,42.61706559260767
45.08386651445557,41.22081966168107
46.08386651445557,40.4108988591302
46.08386651445557,38.46304534489192
45.08386651445557,37.01471662766323
46.08386651445557,35.57159360158236
46.08386651445557,34.21921520034681
46.08386651445557,35.12958287814416
45.08386651445557,35.07308600859015
45.08386651445557,35.22812310229922
46.08386651445557,35.019787105561406
46.08386651445557,34.08213442588587
45.08386651445557,33.79619740629211
47.08386651445557,32.85163857438088
43.08386651445557,33.53641093926302
41.08386651445557,34.82891984935749
40.08386651445557,34.357319647531135
41.08386651445557,34.12284280128763
41.08386651445557,33.850548282632964
41.08386651445557,33.63764861381713
38.08386651445557,33.43590422848611
40.08386651445557,36.043442040001196
40.08386651445557,38.90398064595879
41.08386651445557,37.38479372328354
